Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 12 [12500/49000 (26%)]	Train Loss: 1.585860	Val Loss: 1.819431	Val Acc: 39.20000076293945
Train Epoch: 12 [15000/49000 (31%)]	Train Loss: 1.726640	Val Loss: 1.849950	Val Acc: 39.0
Train Epoch: 12 [17500/49000 (36%)]	Train Loss: 1.697020	Val Loss: 1.821337	Val Acc: 38.599998474121094
Train Epoch: 12 [20000/49000 (41%)]	Train Loss: 1.842938	Val Loss: 1.854392	Val Acc: 39.0
Train Epoch: 12 [22500/49000 (46%)]	Train Loss: 1.773689	Val Loss: 1.841422	Val Acc: 37.599998474121094
Train Epoch: 12 [25000/49000 (51%)]	Train Loss: 1.710157	Val Loss: 1.853728	Val Acc: 37.099998474121094
Train Epoch: 12 [27500/49000 (56%)]	Train Loss: 1.597064	Val Loss: 1.841675	Val Acc: 37.79999923706055
Train Epoch: 12 [30000/49000 (61%)]	Train Loss: 1.740835	Val Loss: 1.834523	Val Acc: 38.70000076293945
Train Epoch: 12 [32500/49000 (66%)]	Train Loss: 1.798065	Val Loss: 1.819283	Val Acc: 39.29999923706055
Train Epoch: 12 [35000/49000 (71%)]	Train Loss: 1.716622	Val Loss: 1.848035	Val Acc: 37.70000076293945
Train Epoch: 12 [37500/49000 (77%)]	Train Loss: 1.938362	Val Loss: 1.838080	Val Acc: 38.5
Train Epoch: 12 [40000/49000 (82%)]	Train Loss: 1.701199	Val Loss: 1.855262	Val Acc: 38.5
Train Epoch: 12 [42500/49000 (87%)]	Train Loss: 1.713080	Val Loss: 1.821075	Val Acc: 38.20000076293945
Train Epoch: 12 [45000/49000 (92%)]	Train Loss: 1.700578	Val Loss: 1.822360	Val Acc: 38.900001525878906
Train Epoch: 12 [47500/49000 (97%)]	Train Loss: 1.741406	Val Loss: 1.812088	Val Acc: 37.70000076293945
Train Epoch: 13 [0/49000 (0%)]	Train Loss: 1.781280	Val Loss: 1.832135	Val Acc: 38.599998474121094
Train Epoch: 13 [2500/49000 (5%)]	Train Loss: 1.678118	Val Loss: 1.828666	Val Acc: 38.20000076293945
Train Epoch: 13 [5000/49000 (10%)]	Train Loss: 1.723751	Val Loss: 1.822439	Val Acc: 38.5
Train Epoch: 13 [7500/49000 (15%)]	Train Loss: 1.752115	Val Loss: 1.849948	Val Acc: 37.900001525878906
Train Epoch: 13 [10000/49000 (20%)]	Train Loss: 1.676298	Val Loss: 1.838376	Val Acc: 38.0
Train Epoch: 13 [12500/49000 (26%)]	Train Loss: 1.752031	Val Loss: 1.846990	Val Acc: 38.5
Train Epoch: 13 [15000/49000 (31%)]	Train Loss: 1.642358	Val Loss: 1.862238	Val Acc: 37.5
Train Epoch: 13 [17500/49000 (36%)]	Train Loss: 1.718436	Val Loss: 1.838136	Val Acc: 39.20000076293945
Train Epoch: 13 [20000/49000 (41%)]	Train Loss: 1.625652	Val Loss: 1.823430	Val Acc: 39.5
Train Epoch: 13 [22500/49000 (46%)]	Train Loss: 1.708826	Val Loss: 1.868057	Val Acc: 37.29999923706055
Train Epoch: 13 [25000/49000 (51%)]	Train Loss: 1.802428	Val Loss: 1.866624	Val Acc: 38.29999923706055
Train Epoch: 13 [27500/49000 (56%)]	Train Loss: 1.708879	Val Loss: 1.844141	Val Acc: 39.29999923706055
Train Epoch: 13 [30000/49000 (61%)]	Train Loss: 1.840165	Val Loss: 1.860458	Val Acc: 36.29999923706055
Train Epoch: 13 [32500/49000 (66%)]	Train Loss: 1.593257	Val Loss: 1.838460	Val Acc: 37.0
Train Epoch: 13 [35000/49000 (71%)]	Train Loss: 1.910067	Val Loss: 1.840853	Val Acc: 38.0
Train Epoch: 13 [37500/49000 (77%)]	Train Loss: 1.670575	Val Loss: 1.845478	Val Acc: 38.0
Train Epoch: 13 [40000/49000 (82%)]	Train Loss: 1.800509	Val Loss: 1.831558	Val Acc: 37.599998474121094
Train Epoch: 13 [42500/49000 (87%)]	Train Loss: 1.882908	Val Loss: 1.811329	Val Acc: 40.79999923706055
Train Epoch: 13 [45000/49000 (92%)]	Train Loss: 1.617607	Val Loss: 1.811405	Val Acc: 37.900001525878906
Train Epoch: 13 [47500/49000 (97%)]	Train Loss: 1.860647	Val Loss: 1.834192	Val Acc: 37.900001525878906
Train Epoch: 14 [0/49000 (0%)]	Train Loss: 1.712819	Val Loss: 1.837275	Val Acc: 38.099998474121094
Train Epoch: 14 [2500/49000 (5%)]	Train Loss: 1.586853	Val Loss: 1.860605	Val Acc: 38.099998474121094
Train Epoch: 14 [5000/49000 (10%)]	Train Loss: 1.880815	Val Loss: 1.833617	Val Acc: 38.599998474121094
Train Epoch: 14 [7500/49000 (15%)]	Train Loss: 1.605491	Val Loss: 1.821866	Val Acc: 39.29999923706055
Train Epoch: 14 [10000/49000 (20%)]	Train Loss: 1.735607	Val Loss: 1.821680	Val Acc: 37.900001525878906
Train Epoch: 14 [12500/49000 (26%)]	Train Loss: 1.658736	Val Loss: 1.844903	Val Acc: 38.400001525878906
Train Epoch: 14 [15000/49000 (31%)]	Train Loss: 1.818301	Val Loss: 1.833194	Val Acc: 38.29999923706055
Train Epoch: 14 [17500/49000 (36%)]	Train Loss: 1.690871	Val Loss: 1.845208	Val Acc: 36.20000076293945
Train Epoch: 14 [20000/49000 (41%)]	Train Loss: 1.675629	Val Loss: 1.861897	Val Acc: 36.29999923706055
Train Epoch: 14 [22500/49000 (46%)]	Train Loss: 1.664828	Val Loss: 1.842049	Val Acc: 37.099998474121094
Train Epoch: 14 [25000/49000 (51%)]	Train Loss: 1.678707	Val Loss: 1.835878	Val Acc: 38.900001525878906
Train Epoch: 14 [27500/49000 (56%)]	Train Loss: 1.655401	Val Loss: 1.826844	Val Acc: 37.400001525878906
Train Epoch: 14 [30000/49000 (61%)]	Train Loss: 1.666633	Val Loss: 1.821456	Val Acc: 38.5
Train Epoch: 14 [32500/49000 (66%)]	Train Loss: 1.807529	Val Loss: 1.817739	Val Acc: 39.099998474121094
Train Epoch: 14 [35000/49000 (71%)]	Train Loss: 1.841111	Val Loss: 1.841798	Val Acc: 38.900001525878906
Train Epoch: 14 [37500/49000 (77%)]	Train Loss: 1.741793	Val Loss: 1.830375	Val Acc: 39.900001525878906
Train Epoch: 14 [40000/49000 (82%)]	Train Loss: 1.666100	Val Loss: 1.842928	Val Acc: 37.20000076293945
Train Epoch: 14 [42500/49000 (87%)]	Train Loss: 1.744620	Val Loss: 1.825606	Val Acc: 38.29999923706055
Train Epoch: 14 [45000/49000 (92%)]	Train Loss: 1.643928	Val Loss: 1.824807	Val Acc: 40.20000076293945
Train Epoch: 14 [47500/49000 (97%)]	Train Loss: 1.801594	Val Loss: 1.820872	Val Acc: 38.20000076293945
Train Epoch: 15 [0/49000 (0%)]	Train Loss: 1.614568	Val Loss: 1.823980	Val Acc: 39.5
Train Epoch: 15 [2500/49000 (5%)]	Train Loss: 1.693479	Val Loss: 1.812982	Val Acc: 40.400001525878906
Train Epoch: 15 [5000/49000 (10%)]	Train Loss: 1.835964	Val Loss: 1.809652	Val Acc: 38.5
Train Epoch: 15 [7500/49000 (15%)]	Train Loss: 1.679697	Val Loss: 1.828370	Val Acc: 38.29999923706055
Train Epoch: 15 [10000/49000 (20%)]	Train Loss: 1.709936	Val Loss: 1.813622	Val Acc: 38.599998474121094
Train Epoch: 15 [12500/49000 (26%)]	Train Loss: 1.781869	Val Loss: 1.851744	Val Acc: 36.900001525878906
Train Epoch: 15 [15000/49000 (31%)]	Train Loss: 1.697464	Val Loss: 1.834339	Val Acc: 37.900001525878906
Train Epoch: 15 [17500/49000 (36%)]	Train Loss: 1.729007	Val Loss: 1.807351	Val Acc: 39.5
Train Epoch: 15 [20000/49000 (41%)]	Train Loss: 1.716355	Val Loss: 1.809130	Val Acc: 39.79999923706055
Train Epoch: 15 [22500/49000 (46%)]	Train Loss: 1.600765	Val Loss: 1.831658	Val Acc: 38.400001525878906
Train Epoch: 15 [25000/49000 (51%)]	Train Loss: 1.746669	Val Loss: 1.823109	Val Acc: 38.599998474121094
Train Epoch: 15 [27500/49000 (56%)]	Train Loss: 1.699569	Val Loss: 1.818262	Val Acc: 36.79999923706055
Train Epoch: 15 [30000/49000 (61%)]	Train Loss: 1.654623	Val Loss: 1.854736	Val Acc: 38.599998474121094
Train Epoch: 15 [32500/49000 (66%)]	Train Loss: 1.743057	Val Loss: 1.809471	Val Acc: 38.79999923706055
Train Epoch: 15 [35000/49000 (71%)]	Train Loss: 1.659653	Val Loss: 1.808625	Val Acc: 38.400001525878906
Train Epoch: 15 [37500/49000 (77%)]	Train Loss: 1.752491	Val Loss: 1.845105	Val Acc: 35.70000076293945
Train Epoch: 15 [40000/49000 (82%)]	Train Loss: 1.795571	Val Loss: 1.847246	Val Acc: 37.5
Train Epoch: 15 [42500/49000 (87%)]	Train Loss: 1.781119	Val Loss: 1.827884	Val Acc: 38.20000076293945
Train Epoch: 15 [45000/49000 (92%)]	Train Loss: 1.680275	Val Loss: 1.840228	Val Acc: 38.70000076293945
Train Epoch: 15 [47500/49000 (97%)]	Train Loss: 1.604076	Val Loss: 1.817481	Val Acc: 37.599998474121094

test set: Average loss: 1.8270, Accuracy: 3676/10000 (37%)

